Usuario,Cod. Grupo,Programa,Grupo de Usuários e descrição
01-andrade,1,cd0181,1      001 - Matriz
01-andrade,1,cd0182,1      001 - Matriz
01-andrade,1,cd0330,1      001 - Matriz
01-andrade,1,CD0999,1      001 - Matriz
01-andrade,1,ce0206,1      001 - Matriz
01-andrade,1,ce0419,1      001 - Matriz
01-andrade,1,crm3001,1      001 - Matriz
01-andrade,1,ecd1017,1      001 - Matriz
01-andrade,1,ees3001,1      001 - Matriz
01-andrade,1,esacr3012,1      001 - Matriz
01-andrade,1,eslf003,1      001 - Matriz
01-andrade,1,espd4050,1      001 - Matriz
01-andrade,1,html-for.forecast,1      001 - Matriz
01-andrade,1,html-rmf.recMuniFix,1      001 - Matriz
01-andrade,1,spre102,1      001 - Matriz
01-andrade,1,Z01UN006,1      001 - Matriz
01-andrade,1,z02un007,1      001 - Matriz
01-andreata,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-andreata,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-andreata,1,bas_pais,1      001 - Matriz
01-andreata,1,bas_palavra_chave,1      001 - Matriz
01-andreata,1,BL3000,1      001 - Matriz
01-andreata,1,btb010aa,1      001 - Matriz
01-andreata,1,btb100aa,1      001 - Matriz
01-andreata,1,cc0504,1      001 - Matriz
01-andreata,1,cc0504a,1      001 - Matriz
01-andreata,1,cc0504b,1      001 - Matriz
01-andreata,1,cc0504c,1      001 - Matriz
01-andreata,1,cc0504d,1      001 - Matriz
01-andreata,1,cd0030,1      001 - Matriz
01-andreata,1,cd0181,1      001 - Matriz
01-andreata,1,cd0182,1      001 - Matriz
01-andreata,1,cd0330,1      001 - Matriz
01-andreata,1,CD0999,1      001 - Matriz
01-andreata,1,ce0206,1      001 - Matriz
01-andreata,1,ce0419,1      001 - Matriz
01-andreata,1,crm3001,1      001 - Matriz
01-andreata,1,ecd1017,1      001 - Matriz
01-andreata,1,ees3001,1      001 - Matriz
01-andreata,1,esacr3012,1      001 - Matriz
01-andreata,1,eslf003,1      001 - Matriz
01-andreata,1,espd4050,1      001 - Matriz
01-andreata,1,html-for.forecast,1      001 - Matriz
01-andreata,1,html-rmf.recMuniFix,1      001 - Matriz
01-andreata,1,spre102,1      001 - Matriz
01-andreata,1,Z01UN006,1      001 - Matriz
01-andreata,1,z02un007,1      001 - Matriz
01-ANDREIA,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-ANDREIA,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-ANDREIA,1,bas_pais,1      001 - Matriz
01-ANDREIA,1,bas_palavra_chave,1      001 - Matriz
01-ANDREIA,1,BL3000,1      001 - Matriz
01-ANDREIA,1,btb010aa,1      001 - Matriz
01-ANDREIA,1,btb100aa,1      001 - Matriz
01-ANDREIA,1,cc0504,1      001 - Matriz
01-ANDREIA,1,cc0504a,1      001 - Matriz
01-ANDREIA,1,cc0504b,1      001 - Matriz
01-ANDREIA,1,cc0504c,1      001 - Matriz
01-ANDREIA,1,cc0504d,1      001 - Matriz
01-ANDREIA,1,cd0030,1      001 - Matriz
01-ANDREIA,1,cd0181,1      001 - Matriz
01-ANDREIA,1,cd0182,1      001 - Matriz
01-ANDREIA,1,cd0330,1      001 - Matriz
01-ANDREIA,1,CD0999,1      001 - Matriz
01-ANDREIA,1,ce0206,1      001 - Matriz
01-ANDREIA,1,ce0419,1      001 - Matriz
01-ANDREIA,1,crm3001,1      001 - Matriz
01-ANDREIA,1,ecd1017,1      001 - Matriz
01-ANDREIA,1,ees3001,1      001 - Matriz
01-ANDREIA,1,esacr3012,1      001 - Matriz
01-ANDREIA,1,eslf003,1      001 - Matriz
01-ANDREIA,1,espd4050,1      001 - Matriz
01-ANDREIA,1,html-for.forecast,1      001 - Matriz
01-ANDREIA,1,html-rmf.recMuniFix,1      001 - Matriz
01-ANDREIA,1,spre102,1      001 - Matriz
01-ANDREIA,1,Z01UN006,1      001 - Matriz
01-ANDREIA,1,z02un007,1      001 - Matriz
01-angela,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-angela,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-angela,1,bas_pais,1      001 - Matriz
01-angela,1,bas_palavra_chave,1      001 - Matriz
01-angela,1,BL3000,1      001 - Matriz
01-angela,1,btb010aa,1      001 - Matriz
01-angela,1,btb100aa,1      001 - Matriz
01-angela,1,cc0504,1      001 - Matriz
01-angela,1,cc0504a,1      001 - Matriz
01-angela,1,cc0504b,1      001 - Matriz
01-angela,1,cc0504c,1      001 - Matriz
01-angela,1,cc0504d,1      001 - Matriz
01-angela,1,cd0030,1      001 - Matriz
01-angela,1,cd0181,1      001 - Matriz
01-angela,1,cd0182,1      001 - Matriz
01-angela,1,cd0330,1      001 - Matriz
01-angela,1,CD0999,1      001 - Matriz
01-angela,1,ce0206,1      001 - Matriz
01-angela,1,ce0419,1      001 - Matriz
01-angela,1,crm3001,1      001 - Matriz
01-angela,1,ecd1017,1      001 - Matriz
01-angela,1,ees3001,1      001 - Matriz
01-angela,1,esacr3012,1      001 - Matriz
01-angela,1,eslf003,1      001 - Matriz
01-angela,1,espd4050,1      001 - Matriz
01-angela,1,html-for.forecast,1      001 - Matriz
01-angela,1,html-rmf.recMuniFix,1      001 - Matriz
01-angela,1,spre102,1      001 - Matriz
01-angela,1,Z01UN006,1      001 - Matriz
01-angela,1,z02un007,1      001 - Matriz
01-anjos,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-anjos,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-anjos,1,bas_pais,1      001 - Matriz
01-anjos,1,bas_palavra_chave,1      001 - Matriz
01-anjos,1,BL3000,1      001 - Matriz
01-anjos,1,btb010aa,1      001 - Matriz
01-anjos,1,btb100aa,1      001 - Matriz
01-anjos,1,cc0504,1      001 - Matriz
01-anjos,1,cc0504a,1      001 - Matriz
01-anjos,1,cc0504b,1      001 - Matriz
01-anjos,1,cc0504c,1      001 - Matriz
01-anjos,1,cc0504d,1      001 - Matriz
01-anjos,1,cd0030,1      001 - Matriz
01-anjos,1,cd0181,1      001 - Matriz
01-anjos,1,cd0182,1      001 - Matriz
01-anjos,1,cd0330,1      001 - Matriz
01-anjos,1,CD0999,1      001 - Matriz
01-anjos,1,ce0206,1      001 - Matriz
01-anjos,1,ce0419,1      001 - Matriz
01-anjos,1,crm3001,1      001 - Matriz
01-anjos,1,ecd1017,1      001 - Matriz
01-anjos,1,ees3001,1      001 - Matriz
01-anjos,1,esacr3012,1      001 - Matriz
01-anjos,1,eslf003,1      001 - Matriz
01-anjos,1,espd4050,1      001 - Matriz
01-anjos,1,html-for.forecast,1      001 - Matriz
01-anjos,1,html-rmf.recMuniFix,1      001 - Matriz
01-anjos,1,spre102,1      001 - Matriz
01-anjos,1,Z01UN006,1      001 - Matriz
01-anjos,1,z02un007,1      001 - Matriz
01-APARECIDA,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-APARECIDA,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-APARECIDA,1,bas_pais,1      001 - Matriz
01-APARECIDA,1,bas_palavra_chave,1      001 - Matriz
01-APARECIDA,1,BL3000,1      001 - Matriz
01-APARECIDA,1,btb010aa,1      001 - Matriz
01-APARECIDA,1,btb100aa,1      001 - Matriz
01-APARECIDA,1,cc0504,1      001 - Matriz
01-APARECIDA,1,cc0504a,1      001 - Matriz
01-APARECIDA,1,cc0504b,1      001 - Matriz
01-APARECIDA,1,cc0504c,1      001 - Matriz
01-APARECIDA,1,cc0504d,1      001 - Matriz
01-APARECIDA,1,cd0030,1      001 - Matriz
01-APARECIDA,1,cd0181,1      001 - Matriz
01-APARECIDA,1,cd0182,1      001 - Matriz
01-APARECIDA,1,cd0330,1      001 - Matriz
01-APARECIDA,1,CD0999,1      001 - Matriz
01-APARECIDA,1,ce0206,1      001 - Matriz
01-APARECIDA,1,ce0419,1      001 - Matriz
01-APARECIDA,1,crm3001,1      001 - Matriz
01-APARECIDA,1,ecd1017,1      001 - Matriz
01-APARECIDA,1,ees3001,1      001 - Matriz
01-APARECIDA,1,esacr3012,1      001 - Matriz
01-APARECIDA,1,eslf003,1      001 - Matriz
01-APARECIDA,1,espd4050,1      001 - Matriz
01-APARECIDA,1,html-for.forecast,1      001 - Matriz
01-APARECIDA,1,html-rmf.recMuniFix,1      001 - Matriz
01-APARECIDA,1,spre102,1      001 - Matriz
01-APARECIDA,1,Z01UN006,1      001 - Matriz
01-APARECIDA,1,z02un007,1      001 - Matriz
01-ARAUJO,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-ARAUJO,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-ARAUJO,1,bas_pais,1      001 - Matriz
01-ARAUJO,1,bas_palavra_chave,1      001 - Matriz
01-ARAUJO,1,BL3000,1      001 - Matriz
01-ARAUJO,1,btb010aa,1      001 - Matriz
01-ARAUJO,1,btb100aa,1      001 - Matriz
01-ARAUJO,1,cc0504,1      001 - Matriz
01-ARAUJO,1,cc0504a,1      001 - Matriz
01-ARAUJO,1,cc0504b,1      001 - Matriz
01-ARAUJO,1,cc0504c,1      001 - Matriz
01-ARAUJO,1,cc0504d,1      001 - Matriz
01-ARAUJO,1,cd0030,1      001 - Matriz
01-ARAUJO,1,cd0181,1      001 - Matriz
01-ARAUJO,1,cd0182,1      001 - Matriz
01-ARAUJO,1,cd0330,1      001 - Matriz
01-ARAUJO,1,CD0999,1      001 - Matriz
01-ARAUJO,1,ce0206,1      001 - Matriz
01-ARAUJO,1,ce0419,1      001 - Matriz
01-ARAUJO,1,crm3001,1      001 - Matriz
01-ARAUJO,1,ecd1017,1      001 - Matriz
01-ARAUJO,1,ees3001,1      001 - Matriz
01-ARAUJO,1,esacr3012,1      001 - Matriz
01-ARAUJO,1,eslf003,1      001 - Matriz
01-ARAUJO,1,espd4050,1      001 - Matriz
01-ARAUJO,1,html-for.forecast,1      001 - Matriz
01-ARAUJO,1,html-rmf.recMuniFix,1      001 - Matriz
01-ARAUJO,1,spre102,1      001 - Matriz
01-ARAUJO,1,Z01UN006,1      001 - Matriz
01-ARAUJO,1,z02un007,1      001 - Matriz
01-ARTUR,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-ARTUR,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-ARTUR,1,bas_pais,1      001 - Matriz
01-ARTUR,1,bas_palavra_chave,1      001 - Matriz
01-ARTUR,1,BL3000,1      001 - Matriz
01-ARTUR,1,btb010aa,1      001 - Matriz
01-ARTUR,1,btb100aa,1      001 - Matriz
01-ARTUR,1,cc0504,1      001 - Matriz
01-ARTUR,1,cc0504a,1      001 - Matriz
01-ARTUR,1,cc0504b,1      001 - Matriz
01-ARTUR,1,cc0504c,1      001 - Matriz
01-ARTUR,1,cc0504d,1      001 - Matriz
01-ARTUR,1,cd0030,1      001 - Matriz
01-ARTUR,1,cd0181,1      001 - Matriz
01-ARTUR,1,cd0182,1      001 - Matriz
01-ARTUR,1,cd0330,1      001 - Matriz
01-ARTUR,1,CD0999,1      001 - Matriz
01-ARTUR,1,ce0206,1      001 - Matriz
01-ARTUR,1,ce0419,1      001 - Matriz
01-ARTUR,1,crm3001,1      001 - Matriz
01-ARTUR,1,ecd1017,1      001 - Matriz
01-ARTUR,1,ees3001,1      001 - Matriz
01-ARTUR,1,esacr3012,1      001 - Matriz
01-ARTUR,1,eslf003,1      001 - Matriz
01-ARTUR,1,espd4050,1      001 - Matriz
01-ARTUR,1,html-for.forecast,1      001 - Matriz
01-ARTUR,1,html-rmf.recMuniFix,1      001 - Matriz
01-ARTUR,1,spre102,1      001 - Matriz
01-ARTUR,1,Z01UN006,1      001 - Matriz
01-ARTUR,1,z02un007,1      001 - Matriz
01-aschiley,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-aschiley,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-aschiley,1,bas_pais,1      001 - Matriz
01-aschiley,1,bas_palavra_chave,1      001 - Matriz
01-aschiley,1,BL3000,1      001 - Matriz
01-aschiley,1,btb010aa,1      001 - Matriz
01-aschiley,1,btb100aa,1      001 - Matriz
01-aschiley,1,cc0504,1      001 - Matriz
01-aschiley,1,cc0504a,1      001 - Matriz
01-aschiley,1,cc0504b,1      001 - Matriz
01-aschiley,1,cc0504c,1      001 - Matriz
01-aschiley,1,cc0504d,1      001 - Matriz
01-aschiley,1,cd0030,1      001 - Matriz
01-aschiley,1,cd0181,1      001 - Matriz
01-aschiley,1,cd0182,1      001 - Matriz
01-aschiley,1,cd0330,1      001 - Matriz
01-aschiley,1,CD0999,1      001 - Matriz
01-aschiley,1,ce0206,1      001 - Matriz
01-aschiley,1,ce0419,1      001 - Matriz
01-aschiley,1,crm3001,1      001 - Matriz
01-aschiley,1,ecd1017,1      001 - Matriz
01-aschiley,1,ees3001,1      001 - Matriz
01-aschiley,1,esacr3012,1      001 - Matriz
01-aschiley,1,eslf003,1      001 - Matriz
01-aschiley,1,espd4050,1      001 - Matriz
01-aschiley,1,html-for.forecast,1      001 - Matriz
01-aschiley,1,html-rmf.recMuniFix,1      001 - Matriz
01-aschiley,1,spre102,1      001 - Matriz
01-aschiley,1,Z01UN006,1      001 - Matriz
01-aschiley,1,z02un007,1      001 - Matriz
01-atuacr,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-atuacr,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-atuacr,1,bas_pais,1      001 - Matriz
01-atuacr,1,bas_palavra_chave,1      001 - Matriz
01-atuacr,1,BL3000,1      001 - Matriz
01-atuacr,1,btb010aa,1      001 - Matriz
01-atuacr,1,btb100aa,1      001 - Matriz
01-atuacr,1,cc0504,1      001 - Matriz
01-atuacr,1,cc0504a,1      001 - Matriz
01-atuacr,1,cc0504b,1      001 - Matriz
01-atuacr,1,cc0504c,1      001 - Matriz
01-atuacr,1,cc0504d,1      001 - Matriz
01-atuacr,1,cd0030,1      001 - Matriz
01-atuacr,1,cd0181,1      001 - Matriz
01-atuacr,1,cd0182,1      001 - Matriz
01-atuacr,1,cd0330,1      001 - Matriz
01-atuacr,1,CD0999,1      001 - Matriz
01-atuacr,1,ce0206,1      001 - Matriz
01-atuacr,1,ce0419,1      001 - Matriz
01-atuacr,1,crm3001,1      001 - Matriz
01-atuacr,1,ecd1017,1      001 - Matriz
01-atuacr,1,ees3001,1      001 - Matriz
01-atuacr,1,esacr3012,1      001 - Matriz
01-atuacr,1,eslf003,1      001 - Matriz
01-atuacr,1,espd4050,1      001 - Matriz
01-atuacr,1,html-for.forecast,1      001 - Matriz
01-atuacr,1,html-rmf.recMuniFix,1      001 - Matriz
01-atuacr,1,spre102,1      001 - Matriz
01-atuacr,1,Z01UN006,1      001 - Matriz
01-atuacr,1,z02un007,1      001 - Matriz
01-badin,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-badin,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-badin,1,bas_pais,1      001 - Matriz
01-badin,1,bas_palavra_chave,1      001 - Matriz
01-badin,1,BL3000,1      001 - Matriz
01-badin,1,btb010aa,1      001 - Matriz
01-badin,1,btb100aa,1      001 - Matriz
01-badin,1,cc0504,1      001 - Matriz
01-badin,1,cc0504a,1      001 - Matriz
01-badin,1,cc0504b,1      001 - Matriz
01-badin,1,cc0504c,1      001 - Matriz
01-badin,1,cc0504d,1      001 - Matriz
01-badin,1,cd0030,1      001 - Matriz
01-badin,1,cd0181,1      001 - Matriz
01-badin,1,cd0182,1      001 - Matriz
01-badin,1,cd0330,1      001 - Matriz
01-badin,1,CD0999,1      001 - Matriz
01-badin,1,ce0206,1      001 - Matriz
01-badin,1,ce0419,1      001 - Matriz
01-badin,1,crm3001,1      001 - Matriz
01-badin,1,ecd1017,1      001 - Matriz
01-badin,1,ees3001,1      001 - Matriz
01-badin,1,esacr3012,1      001 - Matriz
01-badin,1,eslf003,1      001 - Matriz
01-badin,1,espd4050,1      001 - Matriz
01-badin,1,html-for.forecast,1      001 - Matriz
01-badin,1,html-rmf.recMuniFix,1      001 - Matriz
01-badin,1,spre102,1      001 - Matriz
01-badin,1,Z01UN006,1      001 - Matriz
01-badin,1,z02un007,1      001 - Matriz
01-baldin,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-baldin,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-baldin,1,bas_pais,1      001 - Matriz
01-baldin,1,bas_palavra_chave,1      001 - Matriz
01-baldin,1,BL3000,1      001 - Matriz
01-baldin,1,btb010aa,1      001 - Matriz
01-baldin,1,btb100aa,1      001 - Matriz
01-baldin,1,cc0504,1      001 - Matriz
01-baldin,1,cc0504a,1      001 - Matriz
01-baldin,1,cc0504b,1      001 - Matriz
01-baldin,1,cc0504c,1      001 - Matriz
01-baldin,1,cc0504d,1      001 - Matriz
01-baldin,1,cd0030,1      001 - Matriz
01-baldin,1,cd0181,1      001 - Matriz
01-baldin,1,cd0182,1      001 - Matriz
01-baldin,1,cd0330,1      001 - Matriz
01-baldin,1,CD0999,1      001 - Matriz
01-baldin,1,ce0206,1      001 - Matriz
01-baldin,1,ce0419,1      001 - Matriz
01-baldin,1,crm3001,1      001 - Matriz
01-baldin,1,ecd1017,1      001 - Matriz
01-baldin,1,ees3001,1      001 - Matriz
01-baldin,1,esacr3012,1      001 - Matriz
01-baldin,1,eslf003,1      001 - Matriz
01-baldin,1,espd4050,1      001 - Matriz
01-baldin,1,html-for.forecast,1      001 - Matriz
01-baldin,1,html-rmf.recMuniFix,1      001 - Matriz
01-baldin,1,spre102,1      001 - Matriz
01-baldin,1,Z01UN006,1      001 - Matriz
01-baldin,1,z02un007,1      001 - Matriz
01-bayer,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-bayer,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-bayer,1,bas_pais,1      001 - Matriz
01-bayer,1,bas_palavra_chave,1      001 - Matriz
01-bayer,1,BL3000,1      001 - Matriz
01-bayer,1,btb010aa,1      001 - Matriz
01-bayer,1,btb100aa,1      001 - Matriz
01-bayer,1,cc0504,1      001 - Matriz
01-bayer,1,cc0504a,1      001 - Matriz
01-bayer,1,cc0504b,1      001 - Matriz
01-bayer,1,cc0504c,1      001 - Matriz
01-bayer,1,cc0504d,1      001 - Matriz
01-bayer,1,cd0030,1      001 - Matriz
01-bayer,1,cd0181,1      001 - Matriz
01-bayer,1,cd0182,1      001 - Matriz
01-bayer,1,cd0330,1      001 - Matriz
01-bayer,1,CD0999,1      001 - Matriz
01-bayer,1,ce0206,1      001 - Matriz
01-bayer,1,ce0419,1      001 - Matriz
01-bayer,1,crm3001,1      001 - Matriz
01-bayer,1,ecd1017,1      001 - Matriz
01-bayer,1,ees3001,1      001 - Matriz
01-bayer,1,esacr3012,1      001 - Matriz
01-bayer,1,eslf003,1      001 - Matriz
01-bayer,1,espd4050,1      001 - Matriz
01-bayer,1,html-for.forecast,1      001 - Matriz
01-bayer,1,html-rmf.recMuniFix,1      001 - Matriz
01-bayer,1,spre102,1      001 - Matriz
01-bayer,1,Z01UN006,1      001 - Matriz
01-bayer,1,z02un007,1      001 - Matriz
01-bertola,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-bertola,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-bertola,1,bas_pais,1      001 - Matriz
01-bertola,1,bas_palavra_chave,1      001 - Matriz
01-bertola,1,BL3000,1      001 - Matriz
01-bertola,1,btb010aa,1      001 - Matriz
01-bertola,1,btb100aa,1      001 - Matriz
01-bertola,1,cc0504,1      001 - Matriz
01-bertola,1,cc0504a,1      001 - Matriz
01-bertola,1,cc0504b,1      001 - Matriz
01-bertola,1,cc0504c,1      001 - Matriz
01-bertola,1,cc0504d,1      001 - Matriz
01-bertola,1,cd0030,1      001 - Matriz
01-bertola,1,cd0181,1      001 - Matriz
01-bertola,1,cd0182,1      001 - Matriz
01-bertola,1,cd0330,1      001 - Matriz
01-bertola,1,CD0999,1      001 - Matriz
01-bertola,1,ce0206,1      001 - Matriz
01-bertola,1,ce0419,1      001 - Matriz
01-bertola,1,crm3001,1      001 - Matriz
01-bertola,1,ecd1017,1      001 - Matriz
01-bertola,1,ees3001,1      001 - Matriz
01-bertola,1,esacr3012,1      001 - Matriz
01-bertola,1,eslf003,1      001 - Matriz
01-bertola,1,espd4050,1      001 - Matriz
01-bertola,1,html-for.forecast,1      001 - Matriz
01-bertola,1,html-rmf.recMuniFix,1      001 - Matriz
01-bertola,1,spre102,1      001 - Matriz
01-bertola,1,Z01UN006,1      001 - Matriz
01-bertola,1,z02un007,1      001 - Matriz
01-bertolass,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-bertolass,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-bertolass,1,bas_pais,1      001 - Matriz
01-bertolass,1,bas_palavra_chave,1      001 - Matriz
01-bertolass,1,BL3000,1      001 - Matriz
01-bertolass,1,btb010aa,1      001 - Matriz
01-bertolass,1,btb100aa,1      001 - Matriz
01-bertolass,1,cc0504,1      001 - Matriz
01-bertolass,1,cc0504a,1      001 - Matriz
01-bertolass,1,cc0504b,1      001 - Matriz
01-bertolass,1,cc0504c,1      001 - Matriz
01-bertolass,1,cc0504d,1      001 - Matriz
01-bertolass,1,cd0030,1      001 - Matriz
01-bertolass,1,cd0181,1      001 - Matriz
01-bertolass,1,cd0182,1      001 - Matriz
01-bertolass,1,cd0330,1      001 - Matriz
01-bertolass,1,CD0999,1      001 - Matriz
01-bertolass,1,ce0206,1      001 - Matriz
01-bertolass,1,ce0419,1      001 - Matriz
01-bertolass,1,crm3001,1      001 - Matriz
01-bertolass,1,ecd1017,1      001 - Matriz
01-bertolass,1,ees3001,1      001 - Matriz
01-bertolass,1,esacr3012,1      001 - Matriz
01-bertolass,1,eslf003,1      001 - Matriz
01-bertolass,1,espd4050,1      001 - Matriz
01-bertolass,1,html-for.forecast,1      001 - Matriz
01-bertolass,1,html-rmf.recMuniFix,1      001 - Matriz
01-bertolass,1,spre102,1      001 - Matriz
01-bertolass,1,Z01UN006,1      001 - Matriz
01-bertolass,1,z02un007,1      001 - Matriz
01-bertoli,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-bertoli,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-bertoli,1,bas_pais,1      001 - Matriz
01-bertoli,1,bas_palavra_chave,1      001 - Matriz
01-bertoli,1,BL3000,1      001 - Matriz
01-bertoli,1,btb010aa,1      001 - Matriz
01-bertoli,1,btb100aa,1      001 - Matriz
01-bertoli,1,cc0504,1      001 - Matriz
01-bertoli,1,cc0504a,1      001 - Matriz
01-bertoli,1,cc0504b,1      001 - Matriz
01-bertoli,1,cc0504c,1      001 - Matriz
01-bertoli,1,cc0504d,1      001 - Matriz
01-bertoli,1,cd0030,1      001 - Matriz
01-bertoli,1,cd0181,1      001 - Matriz
01-bertoli,1,cd0182,1      001 - Matriz
01-bertoli,1,cd0330,1      001 - Matriz
01-bertoli,1,CD0999,1      001 - Matriz
01-bertoli,1,ce0206,1      001 - Matriz
01-bertoli,1,ce0419,1      001 - Matriz
01-bertoli,1,crm3001,1      001 - Matriz
01-bertoli,1,ecd1017,1      001 - Matriz
01-bertoli,1,ees3001,1      001 - Matriz
01-bertoli,1,esacr3012,1      001 - Matriz
01-bertoli,1,eslf003,1      001 - Matriz
01-bertoli,1,espd4050,1      001 - Matriz
01-bertoli,1,html-for.forecast,1      001 - Matriz
01-bertoli,1,html-rmf.recMuniFix,1      001 - Matriz
01-bertoli,1,spre102,1      001 - Matriz
01-bertoli,1,Z01UN006,1      001 - Matriz
01-bertoli,1,z02un007,1      001 - Matriz
01-bogo,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-bogo,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-bogo,1,bas_pais,1      001 - Matriz
01-bogo,1,bas_palavra_chave,1      001 - Matriz
01-bogo,1,BL3000,1      001 - Matriz
01-bogo,1,btb010aa,1      001 - Matriz
01-bogo,1,btb100aa,1      001 - Matriz
01-bogo,1,cc0504,1      001 - Matriz
01-bogo,1,cc0504a,1      001 - Matriz
01-bogo,1,cc0504b,1      001 - Matriz
01-bogo,1,cc0504c,1      001 - Matriz
01-bogo,1,cc0504d,1      001 - Matriz
01-bogo,1,cd0030,1      001 - Matriz
01-bogo,1,cd0181,1      001 - Matriz
01-bogo,1,cd0182,1      001 - Matriz
01-bogo,1,cd0330,1      001 - Matriz
01-bogo,1,CD0999,1      001 - Matriz
01-bogo,1,ce0206,1      001 - Matriz
01-bogo,1,ce0419,1      001 - Matriz
01-bogo,1,crm3001,1      001 - Matriz
01-bogo,1,ecd1017,1      001 - Matriz
01-bogo,1,ees3001,1      001 - Matriz
01-bogo,1,esacr3012,1      001 - Matriz
01-bogo,1,eslf003,1      001 - Matriz
01-bogo,1,espd4050,1      001 - Matriz
01-bogo,1,html-for.forecast,1      001 - Matriz
01-bogo,1,html-rmf.recMuniFix,1      001 - Matriz
01-bogo,1,spre102,1      001 - Matriz
01-bogo,1,Z01UN006,1      001 - Matriz
01-bogo,1,z02un007,1      001 - Matriz
01-borsatto,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-borsatto,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-borsatto,1,bas_pais,1      001 - Matriz
01-borsatto,1,bas_palavra_chave,1      001 - Matriz
01-borsatto,1,BL3000,1      001 - Matriz
01-borsatto,1,btb010aa,1      001 - Matriz
01-borsatto,1,btb100aa,1      001 - Matriz
01-borsatto,1,cc0504,1      001 - Matriz
01-borsatto,1,cc0504a,1      001 - Matriz
01-borsatto,1,cc0504b,1      001 - Matriz
01-borsatto,1,cc0504c,1      001 - Matriz
01-borsatto,1,cc0504d,1      001 - Matriz
01-borsatto,1,cd0030,1      001 - Matriz
01-borsatto,1,cd0181,1      001 - Matriz
